Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
56813,23,0,8,3,6522,2,0,3,1,0,99,1,2,0,0,1,39,0,0,0,2,2,0
65830,49,1,27,3,5738,2,1,2,2,0,24,2,0,1,1,0,65,0,0,1,3,1,1
48766,23,1,3,1,8812,0,0,0,0,1,50,1,1,1,2,1,63,0,0,0,3,2,1
32109,23,0,2,4,9013,1,0,2,2,0,46,3,2,4,2,0,5,0,0,0,0,0,0
49354,21,0,2,1,11648,3,0,0,0,0,10,0,1,0,0,0,4,0,0,0,2,0,0
71835,49,1,19,4,9065,2,0,1,0,0,24,1,1,0,0,2,30,0,0,0,2,0,1
16597,27,1,18,2,8722,1,3,2,4,1,68,2,1,1,0,1,60,0,0,0,3,1,0
61637,32,1,3,0,5471,3,2,0,1,0,24,1,2,0,1,1,18,0,0,0,2,2,0
2706,52,1,24,2,8018,1,0,3,4,0,65,4,0,4,0,0,47,0,0,1,0,0,1
61542,51,1,3,0,4023,1,0,0,2,0,72,3,1,2,1,1,37,0,0,1,3,0,1
27202,54,0,30,3,5887,0,3,0,1,1,53,2,0,0,1,2,66,0,0,0,3,1,1
16228,57,0,29,4,9611,0,3,0,1,1,93,1,2,1,1,2,78,0,0,0,3,1,0
26841,43,1,34,1,9761,2,1,0,0,0,91,1,2,3,1,0,92,1,0,0,2,2,1
26945,24,0,15,1,8247,2,0,0,1,0,96,3,1,0,0,1,61,0,0,0,2,0,0
26714,52,0,13,1,6679,2,0,2,1,0,82,1,0,2,1,1,25,0,0,1,2,1,0
31570,42,0,33,3,6111,0,0,0,1,0,60,1,1,0,0,0,63,0,0,0,2,3,1
18243,33,0,13,0,3646,0,0,0,0,1,17,1,1,0,2,0,59,0,0,1,3,1,1
34733,29,0,18,2,8821,2,0,0,2,1,35,3,2,2,0,1,53,1,0,0,0,2,1
25923,28,0,13,1,11652,1,3,3,0,0,60,1,1,0,1,1,25,0,0,0,3,1,0
32924,28,0,7,4,8842,2,3,2,0,0,17,0,0,1,2,2,21,0,0,0,3,0,1
2907,55,1,15,4,7768,1,0,0,0,0,21,0,1,1,1,2,55,1,0,0,1,0,1
57673,55,1,1,4,6684,1,3,1,0,1,71,0,1,0,0,1,12,0,0,0,2,1,0
59539,36,1,22,3,6719,1,3,0,2,1,12,1,1,0,0,1,76,0,0,1,0,0,1
58997,57,0,5,0,4176,0,2,2,0,0,80,3,2,0,2,2,29,0,0,0,2,0,1
71366,37,1,17,0,3970,1,3,1,0,1,39,1,0,2,2,2,77,0,0,1,3,1,0
73197,52,1,29,0,5362,2,0,2,0,0,37,0,1,2,1,0,70,1,0,0,2,3,1
4089,28,0,18,1,9852,2,0,0,2,0,42,1,2,5,2,1,73,0,0,0,1,1,0
28781,44,1,27,0,4997,1,3,0,0,0,16,2,2,1,1,1,72,0,0,0,2,2,0
69688,29,0,12,1,6495,0,0,1,0,0,47,1,1,2,1,2,74,0,0,0,2,2,1
33243,36,0,5,2,8969,2,3,2,0,1,27,3,1,1,0,2,15,0,0,1,2,1,0
24160,38,1,22,1,8656,3,0,2,4,1,16,2,2,1,0,0,49,0,0,0,1,1,1
71985,19,1,1,4,9586,0,1,0,0,0,32,1,1,0,1,1,74,0,0,1,3,2,1
12251,36,1,22,2,6328,3,0,0,1,0,52,1,1,1,1,1,63,0,1,0,2,2,0
36360,18,1,7,3,5589,0,2,2,2,0,77,0,1,3,0,1,8,0,0,0,0,2,0
40126,23,0,5,0,4221,2,0,0,1,0,11,3,1,5,2,1,76,0,0,1,3,1,1
23811,56,0,10,3,6779,1,0,0,1,1,63,2,1,0,1,0,70,0,0,1,1,1,0
14759,47,1,10,2,8033,1,3,2,1,1,86,3,1,1,1,1,82,0,0,0,1,1,0
33209,45,1,33,2,8286,2,3,0,1,0,57,1,0,4,0,0,70,0,1,0,2,3,0
37582,44,1,8,2,9436,1,3,2,0,1,49,1,1,0,2,1,60,0,0,0,2,1,1
8555,30,1,5,3,6412,3,0,1,1,1,32,0,2,0,1,1,79,0,0,0,2,0,0
13103,36,1,26,2,9134,1,0,0,0,0,27,2,1,3,1,1,42,0,0,0,3,2,1
28495,22,0,6,4,7100,2,3,0,1,0,66,0,2,2,1,1,51,0,0,0,2,2,0
21604,27,1,10,3,5623,1,0,1,3,1,52,0,1,2,1,1,83,0,0,0,2,2,1
45951,44,0,17,4,13441,1,1,2,0,0,29,3,1,3,1,1,82,0,0,0,3,1,0
65718,18,1,3,0,5403,1,3,1,1,0,28,1,2,0,1,2,38,0,0,0,3,3,0
46446,38,1,1,0,4686,2,3,0,1,0,63,3,1,4,0,0,3,0,1,1,2,1,1
38943,47,1,23,0,4285,3,3,0,3,0,52,0,1,0,0,0,44,1,0,1,3,0,1
58978,29,0,17,4,9327,1,2,0,1,0,50,0,2,0,1,1,69,0,0,0,3,1,0
65793,48,0,26,4,9374,1,0,3,1,0,76,0,1,2,0,2,70,1,0,0,1,0,1
29096,55,1,10,0,3553,1,3,0,0,1,8,0,2,0,1,0,69,0,0,1,3,0,0
28259,54,0,43,2,7568,0,0,0,0,1,70,1,2,1,1,0,46,0,0,0,3,0,1
420,47,1,14,0,4953,3,3,3,2,0,24,4,1,1,2,2,21,0,1,0,3,0,1
13672,51,0,10,3,6351,1,3,1,1,0,14,1,2,3,0,0,64,1,0,0,0,2,0
30221,26,1,6,1,9753,2,0,2,2,0,12,2,1,0,1,2,59,1,0,0,1,1,1
14212,31,0,21,0,4430,1,0,1,0,0,22,2,1,0,2,1,72,0,0,0,2,0,1
39087,57,1,6,4,11917,2,2,1,0,1,93,1,1,5,0,1,46,0,0,0,2,0,1
1258,36,0,19,4,10675,2,0,2,0,0,6,3,1,4,2,0,87,0,0,0,3,0,1
22805,42,0,29,4,8292,1,0,0,1,0,67,1,2,1,1,1,37,0,0,0,3,1,0
30244,54,1,24,4,8390,2,2,1,1,0,29,4,2,0,0,1,41,0,0,0,3,1,0
16797,22,1,14,2,6250,3,0,1,0,0,22,3,1,3,1,0,28,0,0,0,2,1,1
67951,32,0,13,0,4574,1,0,0,0,0,94,2,1,4,1,2,22,0,0,0,2,2,1
25296,31,1,20,0,3478,3,0,1,2,0,68,2,1,4,2,1,43,0,1,1,1,1,0
73954,22,1,10,2,7475,2,0,0,0,1,43,2,2,0,1,2,15,0,0,1,1,0,0
28111,58,0,34,3,5037,2,2,0,1,0,69,1,1,1,0,0,67,0,0,0,2,2,0
53523,23,0,6,1,8980,2,3,0,0,0,81,2,2,1,0,0,44,0,0,0,1,0,0
67321,57,0,1,3,5957,0,2,1,1,1,35,1,0,3,1,1,77,1,0,0,1,0,1
19045,27,0,14,2,7091,1,3,0,2,0,89,1,0,0,2,2,69,1,1,0,2,1,1
71477,34,0,23,0,5218,1,0,0,2,1,58,1,0,0,1,1,92,1,0,0,2,2,0
55025,46,0,18,3,6406,2,2,1,0,0,65,0,1,4,2,2,40,0,0,0,2,1,1
41037,27,0,6,1,6503,0,0,0,3,0,12,0,2,5,0,1,65,0,1,0,2,2,0
38082,33,1,19,2,7235,1,0,0,1,0,78,3,1,0,0,2,80,0,0,0,1,1,0
72604,45,1,37,2,6890,1,0,0,0,1,29,2,2,1,1,1,74,0,0,1,3,1,1
19823,31,0,23,1,8853,1,3,0,0,0,42,1,1,0,0,1,51,1,0,0,2,2,1
15280,43,0,22,2,6791,2,2,0,0,0,80,3,1,4,1,2,69,0,0,0,2,2,0
26325,43,0,12,1,7571,1,0,0,0,0,46,1,1,2,2,2,15,0,0,1,3,2,1
34605,49,1,8,2,8699,2,0,0,2,0,69,3,0,0,0,0,74,1,0,0,0,2,1
54684,35,0,12,3,6030,1,0,0,0,0,9,1,1,3,1,2,31,0,0,0,0,3,0
53098,41,1,10,4,11776,2,2,0,0,1,25,1,1,1,0,2,18,0,0,0,2,2,1
57003,21,1,8,1,7695,2,0,0,2,0,91,0,1,0,0,2,16,0,0,0,2,1,1
73176,37,1,11,0,4007,1,0,0,0,0,46,1,2,1,0,2,35,0,0,0,2,1,0
17023,20,0,7,1,11251,2,1,0,3,0,31,2,0,0,0,1,37,0,0,0,1,0,1
23542,43,1,13,2,8757,2,0,1,0,0,71,2,2,0,1,0,14,0,0,0,0,2,0
42870,27,0,10,0,5948,2,3,0,0,0,61,1,2,0,1,2,54,1,0,0,3,2,0
8906,59,0,37,4,9499,1,0,1,0,0,95,1,2,1,1,2,73,0,0,0,2,1,0
12657,36,1,17,3,5322,1,2,0,2,0,28,2,1,1,1,1,88,0,0,0,2,1,1
39746,19,1,4,0,3932,1,3,0,2,0,64,3,1,3,1,1,5,0,0,0,3,2,0
25629,29,0,8,1,5242,3,1,0,2,0,46,2,2,0,0,1,84,0,0,0,3,0,0
60743,59,0,29,4,9030,1,0,0,0,0,51,0,2,1,1,0,35,0,0,0,2,2,0
39060,55,0,43,2,8955,2,0,1,0,1,92,1,2,0,0,0,51,0,0,0,2,2,0
14932,40,1,21,0,4421,2,0,0,2,0,99,2,2,0,1,1,83,0,0,0,2,0,0
28149,19,0,11,2,7631,2,0,0,0,0,14,2,1,4,1,0,17,0,0,0,2,0,1
55242,20,1,3,0,4880,1,0,0,1,1,59,3,1,1,0,2,4,0,0,0,3,2,0
64419,44,1,6,2,8104,2,0,2,0,0,60,0,1,1,0,2,73,1,0,0,2,1,1
645,23,0,15,2,7756,3,0,2,1,0,56,4,1,0,2,0,73,0,0,0,0,0,1
15922,51,1,33,3,6262,2,0,2,1,1,87,2,1,0,1,0,62,0,0,0,2,0,1
67223,30,1,16,3,6227,0,3,0,3,0,9,3,1,1,2,1,55,0,0,0,3,0,1
6004,34,0,21,0,3238,3,2,2,0,0,89,3,1,2,0,1,85,0,0,1,3,2,1
32682,49,1,11,4,10503,1,0,0,0,0,40,2,1,0,1,0,39,0,0,0,1,1,1
30914,43,1,18,2,8251,1,3,0,1,1,3,1,0,2,1,2,93,0,0,0,1,0,0
34427,44,1,31,0,4126,1,0,0,0,0,4,0,1,0,1,0,79,0,0,0,2,0,1
56013,31,1,8,4,7509,3,1,2,0,0,17,1,0,0,1,2,83,0,0,0,0,1,0
9395,23,1,1,2,7776,2,3,0,4,0,69,0,2,2,1,0,2,0,0,1,0,0,1
68802,22,1,1,4,7952,1,0,0,2,1,54,3,2,1,1,1,59,0,0,0,1,0,0
33537,36,1,20,4,9274,1,3,0,0,0,95,3,2,2,1,1,43,0,0,0,3,0,0
34381,28,0,5,4,10641,2,0,0,1,0,41,1,1,0,0,1,11,0,0,0,2,1,1
21471,59,0,19,0,4139,3,0,0,1,0,26,3,1,2,0,2,34,0,0,1,0,2,0
30660,50,1,2,0,4601,2,3,0,0,0,90,1,1,2,2,2,80,0,0,0,2,2,1
37776,34,1,8,4,10328,1,1,1,0,1,73,0,1,4,0,2,83,0,0,0,1,1,0
40127,20,1,4,4,6905,2,3,3,1,0,44,3,1,2,0,2,78,0,0,0,2,2,1
71071,48,0,5,3,6153,2,2,2,3,0,10,2,1,6,1,2,34,1,0,0,1,0,1
26471,25,1,6,2,7602,2,3,0,0,0,86,0,1,1,1,1,12,1,0,1,2,1,1
13352,57,0,15,4,7804,1,0,0,0,1,25,3,1,4,0,1,41,0,1,1,2,2,0
65589,59,1,30,1,5693,1,0,0,2,0,36,2,2,0,0,2,105,0,0,0,1,0,0
73546,47,0,22,2,7664,2,0,1,0,1,44,3,2,3,0,2,39,0,0,0,2,1,0
52086,27,0,15,4,10105,0,3,0,0,1,94,3,1,0,0,2,50,0,0,0,2,1,0
4682,21,1,2,3,5714,0,0,1,0,0,80,3,0,0,1,2,13,0,0,0,2,0,0
60350,52,1,18,4,10290,2,3,0,2,0,52,1,2,3,1,2,32,1,0,1,2,2,0
57644,19,1,6,2,8687,2,1,0,1,1,24,1,0,2,1,1,20,0,0,0,3,2,1
57445,57,1,1,1,8634,3,3,1,3,0,65,1,2,1,0,2,51,1,0,0,3,2,0
59753,27,1,11,2,7860,3,2,0,0,0,28,2,1,0,0,1,45,0,0,0,3,2,0
68627,39,1,13,1,13333,0,2,2,2,1,1,2,1,0,1,1,70,0,1,0,1,1,1
36580,42,1,23,3,5988,0,3,0,2,0,82,1,1,2,2,0,96,0,0,0,2,3,1
40226,22,0,13,4,10223,0,0,2,0,1,31,2,1,2,2,1,79,0,0,0,3,1,1
33829,47,0,22,1,12440,1,0,0,0,1,15,2,1,1,0,1,60,0,0,0,2,1,1
46492,29,0,19,3,5581,2,0,0,2,0,71,0,2,0,0,0,66,0,0,0,2,2,1
42483,58,1,8,4,7587,1,0,0,0,1,68,1,2,4,0,1,17,0,0,0,2,0,0
40714,34,1,8,1,7719,2,0,0,2,0,32,3,2,0,2,1,75,0,0,1,2,2,1
58602,53,1,43,3,6096,1,0,1,1,0,70,1,1,5,0,0,121,0,0,0,2,1,1
26383,28,1,11,3,5344,3,0,0,2,1,22,0,2,1,2,1,17,0,0,0,2,2,0
26286,58,0,47,2,7861,1,0,0,1,0,62,1,1,0,0,2,83,0,0,0,0,1,0
46911,40,0,25,4,10537,2,2,0,3,0,47,4,1,0,1,1,71,0,0,0,1,1,1
18571,42,0,30,1,9313,3,0,2,1,0,52,2,1,4,0,1,97,0,0,0,3,0,1
68462,27,1,7,4,8019,1,0,0,0,0,29,4,2,0,1,1,29,0,0,0,3,2,0
26048,42,1,8,3,5825,1,0,2,0,0,71,2,0,1,1,1,57,1,0,0,2,2,1
47796,50,0,20,2,8270,3,3,2,1,1,84,0,1,5,1,1,86,0,0,0,3,2,0
42799,18,0,8,4,7278,1,0,0,0,1,48,1,1,0,0,1,9,1,0,0,3,1,0
21273,19,0,6,3,6465,1,2,3,1,0,78,2,0,2,1,1,38,0,0,0,1,0,0
69121,22,0,9,1,8376,1,0,1,3,0,46,2,2,1,1,1,11,0,0,0,2,2,0
50153,22,1,12,2,8077,2,0,2,1,1,67,2,1,4,0,2,56,0,0,0,2,2,1
71786,47,1,20,3,5645,1,0,0,2,0,71,4,1,4,2,1,81,0,0,0,0,2,1
30978,54,1,40,4,6631,1,2,0,0,0,40,3,2,2,0,2,58,1,0,0,1,1,0
18639,19,1,5,3,6659,2,3,0,2,1,36,0,1,2,2,1,78,0,0,0,2,2,1
54134,47,1,19,4,10708,1,0,1,0,1,56,1,1,0,0,1,28,0,0,0,2,1,0
44001,48,0,38,0,4256,1,2,2,2,0,8,0,1,0,2,0,80,0,0,0,0,0,1
41567,58,1,11,4,9337,3,3,0,0,0,75,1,2,1,2,1,88,0,0,0,2,3,1
66577,42,0,10,2,6615,0,3,1,0,1,25,1,1,0,1,2,39,0,0,0,3,0,0
6844,38,0,16,4,8873,2,3,0,0,0,7,1,1,0,1,0,72,0,0,0,3,2,1
27579,21,0,8,2,8664,1,2,0,0,1,38,2,2,1,1,2,15,0,0,0,1,0,0
13015,31,1,15,2,8798,0,0,2,2,0,47,1,1,2,0,2,28,0,0,0,2,0,0
21890,20,1,4,2,9334,1,0,0,1,0,59,0,1,0,0,1,14,0,0,0,2,1,0
55223,56,1,6,1,9178,2,0,2,0,0,62,1,2,0,0,1,82,1,0,1,2,1,1
73626,28,1,9,0,2745,2,3,0,1,0,73,1,1,0,0,2,63,1,0,0,1,3,1
10351,45,1,16,4,8410,1,0,0,0,1,77,0,2,4,0,0,73,0,0,0,3,0,0
38390,32,0,22,1,8364,2,0,0,1,0,17,2,1,1,1,2,90,0,0,0,2,2,0
47123,43,1,22,1,10333,2,0,0,0,0,16,4,2,0,1,1,76,0,0,0,3,2,0
34696,35,1,24,4,10106,1,2,0,2,1,78,1,1,2,1,1,102,0,0,0,2,0,0
47482,43,0,16,1,9607,1,3,3,2,0,14,0,1,1,2,2,25,0,0,0,1,2,0
24164,26,1,16,4,12316,3,0,2,0,1,20,2,1,2,0,1,80,0,1,0,1,1,0
6112,51,0,33,4,7647,2,1,0,1,1,6,2,1,1,1,2,44,0,0,0,1,1,0
66350,37,0,22,3,4723,1,3,0,1,0,10,2,0,3,0,1,70,0,0,0,2,2,0
71633,23,0,12,1,7379,2,1,0,0,1,47,2,2,0,1,1,89,1,0,0,0,2,1
15836,26,1,12,2,5828,3,0,0,0,0,25,0,2,0,0,1,76,0,0,0,2,0,0
22411,37,1,13,3,6366,2,0,0,1,0,99,1,1,1,1,0,59,1,0,0,2,2,1
29760,30,1,14,1,7412,2,3,2,1,1,48,3,0,2,0,1,63,0,0,0,2,2,1
30492,44,0,17,2,8219,0,1,3,1,0,33,1,1,0,1,0,20,0,1,0,0,0,1
13265,53,1,40,2,6257,2,3,2,1,1,24,1,0,1,0,2,102,1,0,0,2,2,1
58664,51,0,28,0,5411,1,2,2,0,1,34,1,1,0,1,2,51,0,0,1,3,1,0
18251,30,0,15,1,7646,0,0,0,0,0,46,2,0,5,2,2,55,0,0,0,2,1,1
47343,55,0,27,4,9918,1,0,0,0,0,82,3,1,4,0,1,87,0,0,0,3,1,0
35029,51,1,30,1,8756,1,0,0,1,0,48,2,1,1,1,1,33,0,0,1,1,2,0
68762,34,1,25,4,7949,2,1,3,0,0,22,3,0,0,1,1,93,0,0,0,3,0,1
36297,36,0,1,0,6204,1,1,0,0,0,94,1,0,0,0,0,8,0,0,0,1,1,0
29376,40,0,17,2,7509,2,0,0,0,1,9,0,2,0,1,1,86,0,0,0,2,0,1
24956,54,1,2,4,8036,0,0,2,3,0,10,1,1,0,0,1,74,0,0,0,3,1,1
19393,37,0,28,4,11430,1,2,0,0,0,96,0,1,0,2,1,34,0,0,1,1,2,1
30468,31,0,14,0,4273,2,2,0,1,1,39,2,1,3,0,0,33,1,0,0,1,2,1
4746,34,0,18,2,7705,1,0,0,1,0,5,1,2,1,2,1,21,0,0,0,2,2,0
57550,39,0,13,3,6351,1,0,0,0,0,84,2,1,4,1,0,65,0,0,0,2,0,1
23375,39,1,3,3,6717,2,2,0,1,1,54,0,1,4,0,1,34,0,0,0,2,2,0
19403,53,1,41,2,6985,2,0,0,0,0,29,2,1,0,1,0,69,0,0,1,2,1,0
7629,56,0,13,2,9062,0,2,1,0,1,25,2,0,4,0,1,48,0,1,0,2,1,1
35428,59,1,2,1,13145,1,0,0,0,0,42,1,2,0,1,2,46,0,0,0,2,2,0
1447,42,1,25,2,9070,1,1,3,2,0,13,1,2,1,0,1,84,0,0,0,2,1,0
14164,28,0,17,1,9276,0,0,0,0,0,78,0,1,0,1,1,82,0,0,0,3,0,1
47214,59,0,39,4,7089,2,2,0,0,1,77,0,0,0,0,1,77,0,0,0,1,1,0
65389,33,0,6,1,10040,0,0,0,2,0,90,0,1,0,1,0,7,0,0,0,2,0,1
5656,49,1,21,1,9795,2,0,0,1,0,94,2,0,0,0,1,52,1,0,1,3,1,1
47879,24,0,2,4,10136,1,0,3,1,1,16,1,2,4,2,2,57,0,0,0,3,1,1
63807,45,1,31,4,9851,2,0,0,1,0,5,2,2,1,0,2,47,1,0,0,1,1,1
52868,42,0,11,2,6895,1,1,0,2,1,74,1,1,1,0,2,32,1,0,1,1,2,0
26491,45,0,29,3,6531,2,3,0,3,0,71,2,2,0,1,0,72,0,0,0,0,2,0
66451,36,0,20,2,7723,2,1,3,2,0,95,2,2,2,2,0,79,0,0,0,3,1,0
59233,18,1,3,3,6664,2,3,0,0,1,37,2,1,2,0,1,45,0,0,0,1,1,0
37733,40,0,14,0,3679,2,0,0,0,1,68,2,2,2,1,1,40,0,0,0,2,0,0
23246,25,0,3,0,3944,2,1,2,1,0,33,3,1,1,0,2,77,0,0,0,2,1,1
28913,53,0,9,4,7738,1,0,2,2,1,91,2,2,0,2,1,61,0,0,0,0,1,1
14190,54,1,11,0,4686,1,0,2,2,0,34,1,2,0,0,1,78,1,0,1,0,1,0
10265,24,0,1,4,8490,2,2,0,0,1,31,4,2,3,0,2,15,0,0,0,3,0,0
16600,56,1,41,1,7823,2,0,0,0,0,6,1,2,2,1,2,89,1,0,0,3,1,0
37036,18,1,3,3,5813,2,0,2,0,0,41,0,1,4,2,1,7,0,0,0,3,2,1
30399,59,1,9,2,7960,0,0,1,0,0,84,3,1,0,0,1,15,0,0,1,1,1,0
37255,37,1,21,2,7840,0,0,2,0,0,74,1,1,3,1,2,88,1,1,0,2,1,1
57227,22,0,11,3,5526,2,2,3,0,0,23,1,2,0,1,1,47,0,0,0,1,0,1
53081,22,1,5,3,5314,2,0,0,1,1,43,2,2,1,1,1,33,1,0,0,3,2,0
66171,25,0,5,2,7031,1,3,0,0,0,96,1,1,3,0,2,71,1,0,0,2,0,0
51279,54,1,19,1,9375,1,0,0,0,1,47,0,2,0,0,0,27,1,0,0,2,1,0
71678,43,0,22,0,4297,1,0,0,0,0,85,2,1,0,2,1,55,0,0,0,3,1,0
67238,22,1,13,0,5143,1,1,0,2,0,88,0,1,0,2,1,59,0,0,0,1,1,1
58853,42,0,14,2,7861,2,3,1,0,0,33,0,2,1,2,2,87,0,0,1,2,2,1
62568,48,1,20,0,3573,3,0,0,1,0,34,1,1,0,1,1,42,0,0,1,2,2,0
868,23,1,9,4,10171,2,0,1,2,1,87,1,1,0,1,1,24,0,0,0,2,1,1
276,50,1,14,0,3776,0,1,0,0,1,95,2,1,3,0,1,47,0,0,0,1,0,0
34164,42,0,8,4,9639,2,2,2,2,1,75,1,2,0,0,1,68,1,0,0,1,1,0
13871,54,1,44,3,6122,1,0,0,0,0,32,0,2,1,2,0,75,0,0,1,3,0,1
70632,47,1,19,3,4500,1,0,0,2,0,8,0,2,3,0,1,21,0,0,1,3,1,0
59292,33,1,4,0,5270,2,1,0,0,0,81,0,2,2,1,1,27,0,0,1,0,2,0
4552,24,1,11,4,10581,2,0,0,0,1,83,1,0,0,1,1,55,0,0,0,2,1,0
34998,32,0,14,4,9583,2,0,0,0,0,56,3,0,2,0,1,46,0,0,0,1,1,1
13988,30,1,1,2,8187,1,0,2,3,0,81,2,1,4,0,2,31,1,0,1,2,1,1
10709,45,1,7,0,4430,0,3,1,0,0,63,0,1,0,1,0,11,0,0,0,2,0,1
65632,42,1,9,4,6777,2,0,0,0,0,88,1,2,1,0,0,87,0,0,0,3,1,0
70789,37,0,6,0,2847,2,1,1,0,1,36,0,1,4,2,1,21,1,0,0,0,0,1
30540,29,1,9,2,7428,2,0,0,1,0,6,1,2,2,0,1,21,0,0,0,2,0,0
33039,48,1,6,3,6479,1,3,0,0,1,17,2,2,0,0,1,61,0,0,0,2,1,0
21792,42,0,11,0,5078,1,0,3,0,0,51,1,2,1,1,0,18,0,0,0,2,0,0
39833,38,1,11,1,8022,0,0,0,2,0,96,3,1,4,2,1,36,0,0,0,1,1,1
17014,41,0,21,3,5043,1,0,1,0,0,67,3,0,2,1,1,83,0,0,0,2,0,0
14220,46,0,9,4,7012,2,3,0,0,1,84,2,2,0,0,0,18,1,0,0,3,1,0
23101,54,0,43,2,7190,0,0,0,0,0,58,2,0,2,0,2,100,1,0,0,1,0,1
21841,19,0,3,4,11185,2,3,1,4,1,98,1,1,1,0,0,19,0,0,1,2,1,0
19361,22,1,14,0,5151,0,0,0,2,0,35,1,2,3,0,1,38,1,0,1,2,1,0
4960,34,1,16,1,7389,2,0,0,0,0,98,0,1,1,2,1,30,0,0,0,3,1,1
30953,55,0,3,4,7617,2,0,1,1,0,23,4,2,4,2,2,75,0,0,0,1,2,1
21347,55,1,6,0,5411,1,0,0,2,0,74,1,2,1,1,0,65,0,0,0,2,3,0
58068,26,0,12,0,4691,0,3,2,2,1,15,0,1,0,2,2,79,0,0,0,2,1,1
60081,37,0,16,0,4274,2,2,0,4,0,75,2,1,2,1,1,19,0,0,0,2,2,1
74200,35,1,26,0,5028,1,2,2,1,1,28,3,0,0,0,2,42,0,0,1,2,1,0
42999,54,1,8,2,6895,1,2,0,2,0,47,0,2,1,1,1,28,0,0,0,1,1,0
49960,21,1,3,0,3795,2,1,0,4,1,7,2,0,1,1,1,32,0,0,0,2,1,1
58682,51,0,4,4,9980,0,0,0,1,0,14,3,2,0,1,1,61,0,0,0,3,1,0
50656,38,0,6,1,8134,1,0,1,1,0,56,1,1,0,2,1,74,1,0,0,2,0,1
61453,42,0,20,0,5562,2,3,0,0,0,72,3,1,4,2,1,30,0,0,0,1,1,1
12945,57,1,11,2,9058,2,0,0,0,0,2,2,2,5,1,1,65,0,0,0,3,2,0
38319,41,1,20,4,8453,1,0,0,1,1,59,3,1,2,1,0,85,0,0,0,2,2,1
52510,19,1,1,4,9006,2,0,3,0,1,37,1,0,3,1,0,52,0,0,0,1,1,0
58759,26,1,12,4,8177,3,2,3,2,1,70,0,2,2,0,1,20,0,0,0,2,0,0
69902,38,1,2,3,6244,1,0,2,0,0,80,0,1,1,0,2,47,1,0,0,2,1,1
55998,46,1,38,4,8982,0,0,0,1,0,69,1,2,1,1,1,93,0,1,0,2,1,1
18981,24,0,3,3,5652,2,0,0,0,1,50,1,0,0,0,2,35,0,0,0,2,2,1
70327,31,1,9,3,5504,2,1,3,3,1,16,2,1,0,1,1,39,1,0,0,3,1,1
749,48,0,32,4,10119,1,2,3,2,0,28,2,1,0,0,0,106,0,0,0,2,2,0
43582,22,0,6,1,13647,0,1,0,0,1,58,1,2,5,0,2,79,0,0,0,3,1,0
57626,40,0,21,3,6690,0,3,0,0,1,83,0,2,2,2,0,28,0,0,0,2,1,1
57555,20,0,6,0,3801,2,0,0,2,0,67,1,2,1,0,1,34,0,0,0,2,1,0
33733,44,1,27,2,6818,0,0,2,1,0,73,3,2,3,0,0,78,0,0,0,0,2,1
2147,37,0,27,0,5858,1,0,2,0,0,24,1,1,0,0,2,63,1,0,0,2,2,1
23100,37,1,4,0,4984,0,3,0,0,0,28,2,1,0,1,0,9,0,0,0,2,0,1
69288,38,1,3,0,3949,3,2,0,0,0,61,3,1,2,1,1,24,0,0,0,2,0,1
19007,30,0,16,4,7971,1,0,0,0,1,2,1,1,0,1,2,57,0,0,0,2,2,0
2666,36,1,8,4,8544,1,2,0,0,1,48,0,1,0,1,1,26,1,0,1,2,0,1
6742,59,1,28,2,6424,2,3,0,2,1,84,3,1,3,1,1,43,0,0,0,1,0,1
53460,25,0,13,0,3254,1,0,1,3,0,82,1,1,3,1,1,23,0,0,0,2,0,1
20397,40,0,19,3,5438,1,0,0,0,0,9,1,0,0,1,1,33,0,0,0,1,1,0
73760,23,0,8,4,6714,1,3,2,1,1,6,2,2,1,0,2,74,0,0,0,1,1,0
5713,29,0,12,0,3978,2,0,2,0,0,63,2,0,5,2,2,44,0,1,0,0,1,1
7006,44,0,21,1,11179,1,0,2,2,0,21,3,1,2,0,0,23,0,0,0,3,2,1
20079,23,0,3,2,6430,1,0,0,0,0,62,2,2,0,0,1,26,0,0,0,0,0,0
70853,26,0,7,3,6839,0,2,2,0,0,59,3,1,1,2,1,74,0,0,1,2,0,1
49379,33,0,21,2,9661,3,0,2,0,0,42,0,1,0,1,1,32,0,0,0,3,1,0
38148,28,1,1,0,3192,1,2,2,0,0,22,2,1,1,0,0,47,0,0,0,2,1,0
18224,49,1,27,3,6405,1,3,0,1,0,95,0,1,3,2,1,105,1,0,0,1,1,1
16480,25,0,7,2,7568,2,2,0,0,0,63,0,0,4,1,2,20,0,0,0,3,2,0
66582,32,0,17,2,7134,0,3,1,3,0,12,0,1,0,0,2,27,0,0,0,0,0,1
65372,46,1,24,1,8680,0,1,0,0,1,71,0,1,3,1,2,88,0,0,0,2,1,1
26639,29,0,5,1,6620,0,0,0,1,1,28,2,0,4,0,1,51,0,0,1,3,1,1
11372,45,0,14,2,8432,2,2,0,0,0,92,4,1,5,1,1,71,0,1,0,3,0,1
