Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
11579,51,Male,14,Technology,6370,Good,Very High,High,4,No,26,Bachelor’s Degree,Divorced,1,Entry,Large,26,No,No,No,Poor,Medium,Stayed
32110,41,Male,15,Healthcare,9954,Good,Very High,Average,0,No,62,High School,Single,1,Mid,Large,47,No,No,No,Good,Medium,Left
34300,58,Male,36,Education,4261,Good,High,Average,2,No,75,High School,Single,4,Entry,Large,63,No,No,No,Poor,High,Stayed
2570,21,Female,7,Finance,6500,Good,Medium,Average,0,No,50,Bachelor’s Degree,Married,2,Entry,Medium,82,No,No,No,Poor,Medium,Stayed
51172,30,Male,22,Media,5548,Poor,Low,Average,1,No,12,PhD,Married,0,Senior,Large,34,No,No,No,Good,Medium,Stayed
42184,55,Female,28,Technology,11253,Good,Very High,Below Average,3,No,33,High School,Married,1,Mid,Medium,47,Yes,No,No,Fair,Low,Stayed
49372,21,Male,1,Healthcare,7573,Excellent,High,Low,0,No,8,Bachelor’s Degree,Married,0,Senior,Medium,31,Yes,No,Yes,Fair,High,Stayed
34459,29,Female,9,Media,5094,Good,High,Average,0,No,72,High School,Married,2,Mid,Large,15,Yes,No,No,Good,High,Stayed
69546,25,Female,4,Media,5827,Good,High,Average,0,No,83,Associate Degree,Married,1,Mid,Medium,14,No,No,No,Good,High,Left
67821,43,Female,4,Media,6219,Fair,High,Below Average,1,No,6,High School,Divorced,1,Mid,Large,45,No,No,No,Good,Low,Left
25844,48,Male,7,Education,4231,Poor,Very High,High,0,No,48,Bachelor’s Degree,Single,2,Entry,Small,34,Yes,No,No,Good,High,Left
45076,24,Male,10,Education,4900,Poor,Medium,Average,0,Yes,14,High School,Divorced,1,Mid,Large,47,No,No,No,Excellent,High,Left
47150,50,Female,39,Healthcare,10156,Fair,Low,Average,0,No,43,Associate Degree,Married,1,Mid,Large,117,No,Yes,No,Excellent,Low,Left
33833,52,Male,9,Finance,9603,Good,High,High,1,No,76,PhD,Single,5,Mid,Small,74,No,No,No,Fair,Low,Stayed
34892,46,Male,2,Education,4299,Fair,Very High,Average,1,No,4,Master’s Degree,Married,2,Entry,Medium,30,No,No,No,Good,Low,Stayed
2008,59,Female,50,Education,5210,Excellent,Very High,Average,0,No,87,Master’s Degree,Married,1,Mid,Large,51,No,No,Yes,Poor,Low,Left
58522,31,Female,8,Healthcare,7953,Poor,Very High,Below Average,0,No,49,Bachelor’s Degree,Married,1,Entry,Medium,26,No,No,No,Poor,Low,Left
38373,59,Male,35,Healthcare,8949,Fair,Medium,Below Average,2,No,26,High School,Married,3,Entry,Medium,109,Yes,No,No,Fair,Medium,Stayed
29938,45,Male,14,Technology,7115,Fair,High,Below Average,1,No,15,Master’s Degree,Single,1,Entry,Medium,39,No,No,No,Fair,Low,Left
8871,27,Male,4,Education,4917,Good,Medium,Below Average,0,No,45,Bachelor’s Degree,Divorced,3,Entry,Medium,65,No,No,Yes,Good,High,Left
51393,39,Male,8,Technology,10137,Good,Very High,Average,0,No,4,Master’s Degree,Single,2,Entry,Medium,25,Yes,No,No,Fair,Medium,Stayed
20478,54,Male,30,Education,5523,Excellent,Very High,Average,0,No,8,Master’s Degree,Married,2,Mid,Large,63,Yes,No,Yes,Good,High,Stayed
20698,37,Female,19,Media,6553,Good,High,Average,1,Yes,67,Master’s Degree,Married,4,Mid,Small,94,No,No,No,Good,Very High,Stayed
33562,51,Male,20,Education,5874,Fair,High,Below Average,0,No,29,Bachelor’s Degree,Single,1,Senior,Medium,23,No,No,No,Good,Low,Left
56102,19,Male,11,Education,4008,Fair,Medium,High,0,Yes,78,PhD,Married,0,Entry,Small,31,No,No,No,Poor,Low,Left
53770,28,Female,8,Finance,9452,Fair,Very High,Below Average,1,No,82,High School,Single,1,Senior,Small,58,No,No,No,Fair,High,Left
13915,24,Male,2,Education,3810,Excellent,Medium,High,2,No,81,Master’s Degree,Single,2,Entry,Large,73,Yes,No,No,Fair,Medium,Stayed
34761,51,Female,37,Media,5280,Good,High,Below Average,0,No,98,Bachelor’s Degree,Married,4,Entry,Medium,56,No,No,No,Excellent,High,Stayed
6789,22,Male,13,Technology,8994,Good,Medium,Average,1,No,82,High School,Married,1,Mid,Medium,38,No,Yes,No,Good,High,Stayed
12896,39,Female,5,Finance,10055,Excellent,High,Average,0,Yes,4,High School,Married,0,Entry,Small,17,No,No,No,Fair,Medium,Left
8380,56,Female,3,Education,4134,Poor,High,High,1,No,12,Bachelor’s Degree,Married,3,Mid,Medium,18,No,No,No,Fair,Medium,Left
65540,41,Female,2,Finance,8480,Fair,High,Average,0,Yes,46,Master’s Degree,Married,1,Mid,Medium,33,Yes,No,No,Poor,Low,Stayed
41934,31,Female,11,Healthcare,8319,Good,Very High,Average,0,No,67,Master’s Degree,Married,1,Entry,Large,62,No,No,No,Good,Medium,Left
38862,25,Male,17,Finance,6410,Poor,High,Average,0,No,98,Bachelor’s Degree,Divorced,6,Entry,Large,25,No,No,No,Good,Low,Left
34359,36,Male,10,Finance,6929,Good,Very High,Average,1,Yes,34,Master’s Degree,Married,0,Entry,Medium,29,No,No,No,Excellent,High,Stayed
9849,20,Male,11,Technology,9070,Fair,High,Average,1,Yes,71,High School,Married,1,Senior,Medium,62,No,No,No,Poor,Medium,Stayed
37885,18,Male,8,Education,3913,Excellent,High,High,1,Yes,64,High School,Single,1,Mid,Medium,69,No,No,No,Excellent,Low,Left
51599,49,Female,1,Education,5447,Fair,High,Average,0,Yes,33,Associate Degree,Married,2,Senior,Medium,52,No,Yes,No,Fair,Low,Left
10654,28,Male,14,Technology,8595,Fair,High,Average,0,Yes,24,Master’s Degree,Single,0,Mid,Small,65,Yes,No,No,Fair,Low,Stayed
15552,44,Male,19,Education,3807,Poor,High,Average,3,No,89,High School,Single,3,Mid,Medium,74,No,No,No,Good,Medium,Stayed
1471,57,Female,30,Finance,7783,Poor,Medium,Average,0,No,82,Associate Degree,Married,1,Entry,Small,36,Yes,No,No,Poor,Medium,Stayed
40058,22,Female,10,Healthcare,7651,Good,High,Average,0,Yes,93,Associate Degree,Single,2,Entry,Large,88,No,No,No,Poor,Low,Left
14934,32,Male,13,Technology,8339,Poor,Medium,Average,2,Yes,45,Bachelor’s Degree,Married,3,Senior,Medium,74,No,No,No,Good,Low,Stayed
19414,34,Female,7,Education,4174,Fair,High,Below Average,3,No,10,High School,Married,1,Mid,Medium,63,No,No,No,Good,High,Left
74082,48,Female,30,Media,6462,Good,High,Average,3,No,71,Bachelor’s Degree,Single,1,Senior,Medium,70,No,No,No,Good,High,Stayed
43772,35,Female,5,Healthcare,8452,Excellent,Medium,High,3,No,42,Associate Degree,Married,2,Entry,Medium,25,No,No,No,Poor,High,Stayed
23725,57,Male,22,Education,3661,Good,Low,Average,1,Yes,58,Bachelor’s Degree,Married,5,Senior,Small,64,No,No,No,Good,Very High,Stayed
69304,53,Female,5,Education,3900,Excellent,Very High,Average,0,Yes,56,Bachelor’s Degree,Divorced,0,Entry,Large,40,Yes,No,No,Good,Medium,Left
7222,43,Female,33,Media,5988,Fair,Low,Average,1,Yes,72,Associate Degree,Married,2,Mid,Medium,58,No,No,No,Good,High,Left
59320,20,Male,10,Education,5415,Excellent,High,Average,2,Yes,44,PhD,Single,0,Entry,Medium,22,No,No,No,Good,Medium,Stayed
40783,47,Male,39,Technology,5847,Good,High,Average,2,No,62,High School,Divorced,0,Entry,Medium,67,No,No,Yes,Good,High,Left
43818,27,Male,2,Healthcare,7612,Fair,High,Average,2,No,81,Bachelor’s Degree,Single,1,Entry,Medium,33,No,No,No,Good,Medium,Left
4894,32,Male,20,Education,5637,Fair,High,Average,1,Yes,26,High School,Married,0,Mid,Small,60,No,No,No,Excellent,Low,Stayed
7337,55,Male,23,Finance,7465,Excellent,Medium,Average,2,No,80,High School,Married,4,Senior,Small,29,No,No,No,Good,Medium,Stayed
51276,26,Male,13,Education,3545,Poor,High,Average,2,Yes,16,Master’s Degree,Married,0,Entry,Large,30,No,No,No,Excellent,Medium,Stayed
4543,37,Female,20,Healthcare,7085,Good,High,Average,3,Yes,9,Bachelor’s Degree,Single,3,Mid,Medium,68,No,No,No,Excellent,Low,Stayed
45045,30,Female,14,Education,4506,Good,Very High,High,2,No,62,Associate Degree,Married,3,Mid,Small,91,Yes,No,Yes,Good,Medium,Stayed
45413,49,Male,24,Media,6126,Poor,High,High,2,No,52,Associate Degree,Married,3,Mid,Large,92,No,No,No,Fair,Low,Left
25330,51,Male,38,Healthcare,6726,Good,Very High,Average,0,No,62,Associate Degree,Married,5,Mid,Medium,83,No,No,No,Good,Medium,Stayed
41290,34,Female,10,Education,3309,Excellent,Very High,Average,0,Yes,46,PhD,Single,0,Entry,Large,69,No,No,No,Good,High,Left
18153,22,Male,9,Education,5532,Poor,High,High,0,No,9,Associate Degree,Married,0,Mid,Small,36,No,No,No,Poor,Medium,Left
50786,50,Male,27,Healthcare,8178,Good,High,Average,1,No,80,Bachelor’s Degree,Married,2,Entry,Large,91,No,No,No,Fair,Medium,Left
66178,59,Male,2,Finance,8976,Good,High,Average,3,Yes,63,High School,Married,1,Senior,Medium,29,No,No,No,Excellent,Low,Stayed
53802,23,Male,2,Finance,5555,Excellent,Medium,Average,2,No,28,Associate Degree,Single,0,Entry,Medium,7,No,No,No,Excellent,Medium,Left
50103,58,Male,43,Finance,10632,Good,High,High,0,No,74,Bachelor’s Degree,Married,1,Entry,Small,113,No,Yes,No,Excellent,Medium,Stayed
11772,21,Male,10,Healthcare,8881,Fair,Medium,Average,2,Yes,92,High School,Single,5,Mid,Medium,31,No,No,No,Good,Low,Left
29146,18,Male,2,Technology,12652,Fair,Low,Average,2,No,27,PhD,Divorced,4,Mid,Medium,79,Yes,No,Yes,Fair,Low,Stayed
35046,35,Female,3,Education,4280,Poor,Medium,Average,1,Yes,74,Bachelor’s Degree,Divorced,2,Mid,Medium,48,No,No,No,Good,Medium,Stayed
65228,44,Female,28,Education,4957,Fair,High,Average,3,No,87,Bachelor’s Degree,Divorced,3,Mid,Medium,59,No,No,No,Fair,High,Left
29984,34,Female,21,Technology,9565,Fair,Medium,High,0,Yes,97,Associate Degree,Single,3,Mid,Medium,69,No,No,No,Good,Medium,Left
36119,50,Female,42,Technology,8092,Fair,High,Low,1,No,41,Bachelor’s Degree,Married,4,Entry,Medium,75,No,No,No,Excellent,Medium,Left
66989,31,Female,14,Education,3702,Good,High,Average,1,No,57,Bachelor’s Degree,Single,4,Mid,Small,26,No,No,No,Poor,Low,Left
51739,40,Female,23,Technology,8431,Fair,High,Average,2,No,64,Associate Degree,Divorced,1,Mid,Small,48,Yes,No,No,Excellent,Very High,Left
39708,29,Female,9,Media,4844,Good,High,Average,1,No,54,High School,Married,0,Mid,Large,72,Yes,No,No,Fair,Low,Left
62952,34,Male,2,Technology,11465,Excellent,High,Average,0,No,95,Bachelor’s Degree,Married,3,Entry,Medium,74,No,No,No,Good,Medium,Stayed
7754,46,Male,16,Education,4442,Fair,Medium,Average,1,No,39,Bachelor’s Degree,Single,1,Entry,Small,31,No,No,No,Good,Low,Stayed
27203,41,Female,33,Finance,5617,Poor,Low,Below Average,0,No,2,PhD,Married,0,Mid,Medium,58,No,No,No,Poor,Low,Stayed
28250,33,Female,23,Education,5526,Fair,High,Average,1,No,40,Associate Degree,Married,1,Entry,Medium,86,No,No,No,Fair,High,Stayed
56101,35,Female,24,Education,4720,Good,Medium,High,1,No,37,Master’s Degree,Single,4,Entry,Small,36,No,No,No,Good,High,Left
619,33,Male,16,Finance,6388,Poor,High,Average,1,No,62,Bachelor’s Degree,Single,3,Mid,Medium,33,No,No,No,Fair,High,Left
64712,22,Female,1,Technology,7355,Poor,High,High,1,No,49,Associate Degree,Married,4,Mid,Medium,66,Yes,No,No,Poor,Medium,Stayed
5086,39,Male,29,Technology,7961,Excellent,Medium,Below Average,0,No,51,High School,Married,0,Entry,Medium,76,Yes,No,No,Good,Medium,Stayed
12400,18,Male,1,Healthcare,9232,Good,High,Average,1,Yes,90,Bachelor’s Degree,Married,1,Senior,Medium,52,No,No,Yes,Good,High,Stayed
52989,48,Female,8,Education,4492,Poor,High,Below Average,2,No,40,Master’s Degree,Divorced,3,Mid,Large,72,No,No,No,Good,Low,Stayed
3447,28,Male,5,Media,5353,Poor,Very High,Average,0,No,49,Associate Degree,Married,0,Mid,Large,42,Yes,No,Yes,Fair,Low,Left
18770,37,Male,14,Education,4864,Good,High,High,0,No,50,Bachelor’s Degree,Married,1,Senior,Large,85,No,No,No,Good,Medium,Stayed
35890,30,Male,4,Healthcare,7780,Good,High,High,0,No,41,Bachelor’s Degree,Married,2,Entry,Medium,24,No,No,No,Good,High,Stayed
45191,37,Male,11,Healthcare,8944,Fair,High,High,2,Yes,65,Bachelor’s Degree,Single,0,Entry,Small,70,No,No,No,Fair,Medium,Left
31971,56,Male,22,Finance,9306,Fair,Medium,Average,0,No,54,Master’s Degree,Married,3,Mid,Small,98,No,No,No,Excellent,High,Stayed
14268,47,Male,28,Education,5493,Good,Very High,Below Average,1,No,6,Master’s Degree,Single,2,Mid,Medium,77,No,No,No,Good,Low,Left
27094,52,Female,4,Education,3552,Good,Very High,Average,0,No,82,High School,Married,2,Senior,Medium,42,No,No,No,Good,Medium,Stayed
22807,29,Male,17,Healthcare,7070,Good,High,High,0,No,59,High School,Divorced,0,Mid,Small,20,No,No,No,Fair,Low,Stayed
61997,48,Male,13,Media,5508,Fair,Very High,High,1,Yes,59,High School,Married,1,Entry,Medium,69,No,No,No,Excellent,High,Stayed
32547,22,Female,6,Media,5352,Fair,High,Average,0,No,63,Bachelor’s Degree,Married,4,Senior,Medium,30,No,No,No,Good,High,Left
64531,58,Male,48,Technology,6825,Good,High,Average,0,No,17,Bachelor’s Degree,Single,1,Entry,Large,116,No,No,No,Good,Low,Stayed
73834,26,Male,4,Healthcare,5742,Fair,Medium,Below Average,0,No,65,High School,Married,3,Mid,Medium,30,No,Yes,No,Fair,Low,Left
11025,31,Female,7,Technology,9392,Poor,High,Average,3,Yes,39,PhD,Single,1,Entry,Small,37,No,No,No,Excellent,High,Stayed
39836,27,Male,19,Technology,8330,Good,Very High,High,0,No,26,Bachelor’s Degree,Married,3,Entry,Medium,76,No,Yes,No,Good,Low,Stayed
49530,55,Male,1,Healthcare,7642,Fair,High,Average,2,No,53,Master’s Degree,Single,1,Entry,Medium,37,No,No,No,Excellent,High,Left
3338,19,Male,6,Technology,8224,Excellent,High,Average,1,No,86,Associate Degree,Married,4,Mid,Medium,58,No,No,No,Good,Very High,Stayed
7064,48,Male,13,Healthcare,6768,Good,High,Below Average,0,No,90,Master’s Degree,Single,3,Senior,Medium,89,No,No,No,Poor,High,Stayed
13233,20,Male,9,Technology,7829,Good,High,Average,2,No,65,Associate Degree,Married,1,Senior,Medium,62,No,No,No,Fair,Medium,Stayed
6356,54,Female,14,Technology,7156,Excellent,High,Average,2,No,81,Associate Degree,Married,0,Senior,Small,36,No,No,No,Poor,High,Stayed
54263,43,Male,17,Education,5449,Poor,Very High,Average,0,No,3,Bachelor’s Degree,Married,2,Entry,Large,75,No,No,No,Good,Low,Left
35383,27,Male,13,Healthcare,7629,Good,Medium,Average,0,No,71,Associate Degree,Single,2,Senior,Large,23,No,No,No,Poor,High,Stayed
25622,20,Female,7,Technology,8251,Good,High,Average,1,Yes,8,Bachelor’s Degree,Married,1,Mid,Medium,53,No,No,No,Excellent,Low,Left
41930,20,Female,9,Healthcare,8580,Excellent,High,Average,2,Yes,50,Master’s Degree,Married,0,Mid,Small,73,No,Yes,No,Poor,Low,Left
57169,36,Male,19,Healthcare,8777,Fair,Very High,Average,1,No,51,Master’s Degree,Married,2,Mid,Medium,94,No,No,No,Good,Low,Stayed
47705,37,Male,15,Media,6458,Good,High,Average,2,Yes,60,Bachelor’s Degree,Single,2,Entry,Medium,39,No,No,Yes,Good,Low,Left
51990,55,Female,16,Media,6561,Fair,Very High,Average,0,No,9,Master’s Degree,Divorced,3,Senior,Medium,93,Yes,No,No,Good,Low,Stayed
51157,32,Male,1,Media,6393,Good,High,Average,3,Yes,62,High School,Single,3,Senior,Small,47,No,No,No,Poor,Low,Stayed
61483,59,Female,44,Finance,8991,Fair,Medium,Average,0,Yes,5,Bachelor’s Degree,Married,2,Entry,Large,67,No,No,No,Good,Very High,Stayed
4366,32,Male,5,Healthcare,7482,Good,Low,Average,0,Yes,24,Bachelor’s Degree,Divorced,2,Entry,Medium,48,No,No,No,Good,Medium,Left
33213,30,Male,2,Education,5810,Fair,Low,Average,2,No,52,Master’s Degree,Single,1,Entry,Medium,24,Yes,No,No,Good,Medium,Left
30188,52,Male,11,Technology,7587,Good,High,Average,1,No,1,Associate Degree,Single,1,Entry,Medium,33,No,No,No,Good,Medium,Stayed
31875,22,Male,5,Media,6265,Excellent,High,Average,1,Yes,14,Bachelor’s Degree,Divorced,3,Entry,Large,50,No,No,No,Excellent,Medium,Stayed
4131,24,Male,2,Healthcare,9122,Poor,High,High,2,Yes,12,Associate Degree,Single,0,Senior,Medium,61,No,No,No,Poor,High,Stayed
64275,34,Male,16,Technology,9045,Excellent,High,High,0,No,65,High School,Married,1,Entry,Small,39,Yes,No,No,Poor,Medium,Left
27391,49,Female,35,Healthcare,8333,Fair,High,Average,2,Yes,9,PhD,Single,0,Mid,Large,56,No,No,No,Poor,Low,Left
44306,31,Female,1,Healthcare,9819,Excellent,High,Average,0,No,4,Bachelor’s Degree,Divorced,4,Senior,Medium,46,No,No,Yes,Poor,High,Stayed
64412,26,Male,8,Technology,10967,Poor,Very High,Average,2,No,41,Master’s Degree,Married,2,Mid,Small,27,No,No,No,Good,Medium,Stayed
66964,39,Male,20,Media,6013,Poor,High,High,0,No,28,Bachelor’s Degree,Married,5,Entry,Medium,48,No,No,No,Good,Low,Left
72024,45,Male,11,Education,3388,Good,Low,Average,0,No,36,Master’s Degree,Married,0,Mid,Large,21,No,No,Yes,Fair,Medium,Left
74266,18,Female,9,Education,4857,Fair,High,Average,0,Yes,14,Master’s Degree,Married,1,Entry,Small,72,Yes,No,No,Poor,High,Left
54345,35,Male,4,Healthcare,8144,Fair,High,Average,0,Yes,47,High School,Single,0,Mid,Large,8,No,No,No,Poor,High,Left
3017,54,Male,38,Technology,10290,Fair,High,Below Average,3,No,19,Bachelor’s Degree,Married,5,Mid,Medium,49,No,No,No,Good,Medium,Stayed
13379,20,Female,3,Technology,10437,Poor,Very High,Average,1,No,25,Bachelor’s Degree,Married,1,Senior,Medium,63,No,Yes,No,Good,Medium,Stayed
21799,34,Male,8,Healthcare,7697,Excellent,Very High,Average,3,No,66,Associate Degree,Single,0,Senior,Large,83,No,No,No,Fair,Low,Stayed
17684,46,Male,36,Education,5569,Excellent,High,Average,0,Yes,49,Associate Degree,Divorced,0,Senior,Small,53,No,No,No,Good,Low,Stayed
66987,34,Male,14,Education,4460,Fair,Medium,High,1,No,42,Associate Degree,Divorced,0,Mid,Medium,89,No,No,No,Good,Medium,Left
67897,54,Female,19,Technology,7608,Poor,Very High,Below Average,0,Yes,32,Associate Degree,Married,5,Mid,Medium,57,No,No,No,Fair,High,Left
73835,30,Male,3,Finance,12864,Good,High,Average,0,Yes,30,Associate Degree,Single,0,Mid,Small,41,No,No,Yes,Good,Low,Stayed
23478,57,Male,35,Technology,11319,Good,High,Below Average,1,No,6,High School,Single,0,Senior,Small,42,No,No,No,Good,Low,Stayed
54725,34,Female,19,Finance,3433,Good,Very High,High,1,No,78,Bachelor’s Degree,Single,3,Entry,Medium,82,Yes,No,No,Fair,Very High,Left
22981,34,Female,8,Technology,7893,Fair,Medium,Low,1,No,75,Bachelor’s Degree,Married,1,Mid,Small,24,No,No,No,Fair,High,Left
11876,34,Male,24,Technology,7875,Good,Very High,Below Average,2,Yes,69,Associate Degree,Married,0,Mid,Medium,56,No,No,No,Good,Medium,Stayed
14125,39,Female,1,Finance,9176,Good,Very High,Below Average,2,No,98,Associate Degree,Single,0,Entry,Large,67,Yes,No,No,Excellent,Low,Left
41188,19,Female,11,Media,5168,Good,Medium,Below Average,0,Yes,36,Bachelor’s Degree,Divorced,2,Entry,Large,47,No,No,No,Fair,Medium,Left
7981,59,Male,44,Technology,8443,Excellent,High,Average,0,Yes,96,Bachelor’s Degree,Married,0,Senior,Medium,81,No,No,No,Excellent,Medium,Stayed
46398,50,Female,42,Healthcare,8657,Good,Medium,Average,0,Yes,78,High School,Single,2,Entry,Large,79,No,No,No,Fair,Low,Left
66575,40,Male,15,Media,5572,Good,High,Average,2,Yes,5,Associate Degree,Divorced,3,Entry,Large,28,Yes,No,No,Fair,High,Stayed
56675,29,Male,12,Technology,6677,Excellent,High,High,0,Yes,49,Bachelor’s Degree,Single,0,Mid,Large,75,No,No,No,Good,Low,Stayed
6162,30,Male,21,Education,4471,Good,High,High,0,Yes,43,Master’s Degree,Single,0,Entry,Small,62,No,No,No,Fair,High,Left
8306,34,Female,24,Healthcare,8667,Poor,High,Low,0,No,17,Bachelor’s Degree,Married,4,Mid,Large,38,Yes,No,Yes,Poor,Low,Stayed
10711,43,Female,20,Media,5780,Excellent,Very High,Average,1,Yes,77,PhD,Married,0,Mid,Medium,65,No,No,No,Good,Low,Stayed
23802,48,Male,33,Education,3986,Good,High,Average,0,No,71,Bachelor’s Degree,Single,3,Mid,Small,79,Yes,No,No,Excellent,Medium,Stayed
52456,26,Female,15,Finance,10919,Good,High,Average,2,No,69,Associate Degree,Married,0,Senior,Medium,55,No,No,Yes,Fair,High,Stayed
45200,57,Female,47,Education,4619,Fair,High,Below Average,0,No,58,Bachelor’s Degree,Married,0,Senior,Medium,102,No,No,No,Good,High,Stayed
26754,29,Female,10,Healthcare,7345,Excellent,High,Average,0,No,26,Associate Degree,Married,1,Senior,Small,14,No,No,No,Fair,Low,Stayed
65940,44,Male,4,Technology,9493,Good,High,Average,0,Yes,14,High School,Married,2,Entry,Small,47,No,No,No,Poor,Low,Left
15846,34,Male,3,Technology,8099,Good,High,Average,0,Yes,18,Bachelor’s Degree,Married,3,Entry,Medium,5,Yes,No,No,Good,High,Left
27843,54,Female,6,Education,4457,Good,Very High,Average,2,Yes,76,PhD,Married,2,Mid,Medium,43,No,No,No,Good,Medium,Left
39659,56,Female,15,Education,4591,Good,Medium,Average,3,No,54,Master’s Degree,Married,0,Mid,Small,72,No,No,No,Poor,Low,Stayed
47943,42,Male,6,Finance,9047,Good,Medium,High,0,Yes,37,Associate Degree,Divorced,1,Mid,Small,16,Yes,No,No,Fair,Low,Stayed
58978,29,Female,17,Technology,9327,Fair,Medium,Average,1,No,50,Associate Degree,Single,0,Mid,Medium,69,No,No,No,Poor,Low,Left
74447,48,Female,31,Media,6606,Poor,Very High,High,0,No,50,Associate Degree,Married,2,Entry,Large,77,Yes,No,Yes,Fair,Low,Stayed
37917,21,Female,10,Media,5616,Good,Medium,Average,2,Yes,72,Bachelor’s Degree,Married,5,Mid,Medium,21,No,No,Yes,Good,Low,Stayed
17944,22,Female,14,Healthcare,8086,Poor,High,Average,2,Yes,69,Bachelor’s Degree,Married,0,Mid,Small,78,No,No,No,Good,Medium,Left
71201,18,Male,8,Technology,10113,Good,High,High,0,Yes,53,Master’s Degree,Married,3,Entry,Medium,57,No,No,No,Poor,Low,Left
37217,51,Male,17,Education,3831,Good,Low,Average,0,Yes,30,Master’s Degree,Single,0,Entry,Medium,57,No,No,No,Fair,Low,Left
6540,59,Female,11,Education,3155,Fair,High,High,1,No,13,High School,Single,1,Entry,Medium,69,Yes,No,No,Good,High,Stayed
10676,44,Female,34,Healthcare,8653,Fair,Low,Average,0,No,38,Bachelor’s Degree,Single,3,Senior,Medium,63,No,No,No,Good,High,Stayed
53328,55,Female,22,Media,5966,Excellent,High,High,0,Yes,73,Bachelor’s Degree,Single,3,Entry,Small,26,No,No,Yes,Good,Medium,Left
11602,36,Female,27,Education,3325,Fair,High,Low,1,No,34,High School,Single,5,Entry,Medium,105,No,No,No,Good,Medium,Left
61075,25,Male,17,Education,4089,Good,High,Average,1,No,62,High School,Single,0,Senior,Medium,32,Yes,No,No,Good,Medium,Stayed
61318,23,Male,1,Education,4643,Excellent,Very High,Average,1,No,31,High School,Married,0,Entry,Small,26,No,No,No,Good,Low,Stayed
58287,28,Female,12,Education,4021,Fair,Low,High,1,No,73,Bachelor’s Degree,Married,0,Entry,Large,84,No,No,Yes,Good,Low,Left
3504,52,Female,8,Education,5237,Good,High,Below Average,1,No,68,Associate Degree,Married,0,Entry,Medium,23,No,No,No,Good,High,Left
17110,38,Male,9,Finance,9648,Good,High,Average,0,Yes,48,High School,Married,1,Entry,Medium,62,No,No,No,Good,Low,Stayed
23494,34,Female,1,Healthcare,7161,Excellent,Low,Below Average,0,Yes,51,Bachelor’s Degree,Married,1,Entry,Small,48,No,Yes,No,Good,Low,Left
53186,48,Male,12,Media,6156,Poor,Low,Average,3,Yes,2,Master’s Degree,Divorced,3,Mid,Medium,16,No,No,No,Fair,Medium,Left
61879,48,Male,19,Healthcare,10118,Good,High,Below Average,0,Yes,25,Master’s Degree,Married,5,Senior,Small,79,Yes,No,No,Fair,High,Stayed
47790,32,Female,2,Finance,7811,Fair,High,Average,1,No,62,High School,Married,4,Senior,Small,9,No,No,Yes,Fair,Very High,Stayed
13984,24,Male,7,Healthcare,10099,Good,Medium,Below Average,4,No,8,High School,Divorced,1,Senior,Large,41,No,No,No,Fair,Low,Stayed
11764,29,Male,2,Finance,8238,Excellent,High,Average,1,No,99,Bachelor’s Degree,Married,0,Mid,Medium,30,No,No,No,Fair,Low,Stayed
2035,36,Male,27,Healthcare,8074,Fair,High,Average,2,Yes,46,Bachelor’s Degree,Single,1,Mid,Medium,69,No,No,No,Fair,Medium,Left
15139,32,Male,20,Healthcare,7998,Excellent,Very High,Below Average,1,No,86,Master’s Degree,Single,3,Entry,Medium,71,Yes,No,No,Good,High,Stayed
1900,58,Female,33,Technology,11097,Excellent,Low,High,0,Yes,76,Associate Degree,Married,1,Entry,Medium,83,No,No,No,Fair,Very High,Stayed
40039,25,Female,11,Healthcare,7332,Poor,High,Average,1,Yes,47,Bachelor’s Degree,Divorced,5,Mid,Large,17,No,No,No,Good,Low,Left
12235,53,Male,43,Healthcare,8710,Fair,High,Average,2,No,72,Associate Degree,Married,1,Mid,Small,74,No,No,No,Good,Low,Stayed
27541,22,Male,7,Technology,11596,Poor,Very High,Average,4,No,10,High School,Single,0,Mid,Medium,63,No,No,Yes,Poor,Medium,Left
60154,24,Female,14,Finance,4793,Excellent,High,Average,2,No,99,Bachelor’s Degree,Married,0,Entry,Medium,77,Yes,No,Yes,Good,Low,Stayed
35883,46,Male,8,Finance,9169,Good,High,Average,2,No,63,High School,Single,5,Entry,Medium,75,No,No,No,Fair,High,Left
13434,28,Female,4,Finance,8942,Excellent,Medium,High,2,No,56,Master’s Degree,Married,2,Senior,Medium,54,No,No,No,Excellent,High,Stayed
16340,20,Male,8,Media,6093,Fair,Medium,Average,1,No,84,High School,Married,1,Entry,Medium,29,No,No,No,Fair,Low,Stayed
29994,33,Male,2,Healthcare,6689,Fair,Low,Average,0,No,92,Master’s Degree,Single,6,Senior,Medium,55,No,Yes,No,Fair,High,Left
43478,25,Male,17,Education,3931,Fair,Low,Average,0,No,50,Associate Degree,Single,3,Senior,Medium,33,No,No,No,Fair,Medium,Stayed
68431,21,Female,1,Healthcare,8149,Poor,Low,Below Average,0,Yes,94,Master’s Degree,Married,4,Mid,Medium,4,No,No,No,Good,Low,Left
